CODIGO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,REGION
07-17-0027-46,SOLOLA,SAN JUAN LA LAGUNA,LICEO SISTEMATICO INTEGRAL -LISI-,CANTON CHI NIMAYA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-17-0028-46,SOLOLA,SAN JUAN LA LAGUNA,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,0 CALLE A CANTON XE KAQASIIWAAN ZONA 1,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
07-17-2619-46,SOLOLA,SAN JUAN LA LAGUNA,"CENTRO EDUCATIVO INTEGRAL MAYA TZ'UTUJIL ""OSCAR AZMITIA""",CANT�N PANOXTI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-17-3023-46,SOLOLA,SAN JUAN LA LAGUNA,LICEO SISTEMATICO INTEGRAL LISI,COLONIA NUEVA ESPERANZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,REGULAR,SUROCCIDENTE
07-18-0008-46,SOLOLA,SAN PEDRO LA LAGUNA,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,4A. AVENIDA D 5-35 ZONA 2 CANT�N CHUACANT�,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-18-0017-46,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO EVANGELICO BILINGUE HOLANDES,SAN PEDRO LA LAGUNA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-18-0019-46,SOLOLA,SAN PEDRO LA LAGUNA,"COLEGIO PRE-UNIVERSITARIO ""DANIEL CAMPA ROSALES""",2DA AVENIDA 1-52 ZONA 4,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-18-0020-46,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO PRE- UNIVERSITARIO DANIEL CAMPA ROSALES,2DA. AVENIDA 1-52 ZONA 4,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-18-0022-46,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO DE FORMACI�N TECNOL�GICA,7A. AVENIDA 2-20 ZONA 2,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,SUROCCIDENTE
07-18-0026-46,SOLOLA,SAN PEDRO LA LAGUNA,"COLEGIO PRIVADO EVANG�LICO ""BETHEL""","6A. AVENIDA ""A"" 4-44 ZONA 2",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-18-0027-46,SOLOLA,SAN PEDRO LA LAGUNA,"COLEGIO PRIVADO EVANG�LICO ""BETHEL""","6A. AVENIDA ""A"" 4-44, ZONA 2",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
07-18-1992-46,SOLOLA,SAN PEDRO LA LAGUNA,CENTRO EDUCATIVO COMUNITARIO TZ'UTUJIL,6A. AVENIDA 6-39 ZONA 3 CANT�N CHUASANAHI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-18-3112-46,SOLOLA,SAN PEDRO LA LAGUNA,"INSTITUTO MIXTO DE EDUCACI�N B�SICA Y DIVERSIFICADO POR COOPERATIVA ""LUISA Y BENJAM�N PAUL""","6A. AVENIDA 6-39 ZONA 3, CANT�N CHUASANAH�",DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-19-0019-46,SOLOLA,SANTIAGO ATITLAN,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,CANTON PANUL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0032-46,SOLOLA,SANTIAGO ATITLAN,"INSTITUTO DE EDUCACI�N DIVERSIFICADA POR COOPERATIVA ATITLAN ""CEDUCA""",CANT�N XECHIVOY,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0034-46,SOLOLA,SANTIAGO ATITLAN,LICEO CRISTIANO ISRAEL�,CANT�N TZANJUY�,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0035-46,SOLOLA,SANTIAGO ATITLAN,LICEO TECNOLOGICO BILINGUE,CANTON XECHIVOY,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-19-0036-46,SOLOLA,SANTIAGO ATITLAN,LICEO TECNOLOGICO BILINGUE,CANTON XECHIVOY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0051-46,SOLOLA,SANTIAGO ATITLAN,LICEO INTEGRAL SANTIAGUITO -LINSA-,CANT�N PACHICHAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0060-46,SOLOLA,SANTIAGO ATITLAN,INSTITUTO MIXTO DE EDUCACI�N DIVERSIFICADA POR COOPERATIVA,ALDEA CERRO DE ORO,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-0065-46,SOLOLA,SANTIAGO ATITLAN,ESCUELA NORMAL BILING�E INTERCULTURAL / KITIJOB'AL TIJOONELAA' TZ'UTUJILAA',COMUNIDAD CHUKMUK,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
07-19-2701-46,SOLOLA,SANTIAGO ATITLAN,CENTRO EDUCATIVO COMUNITARIO ATITLAN 'CEDUCA',CANTON XECHIVOY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
07-19-2765-46,SOLOLA,SANTIAGO ATITLAN,ESCUELA NORMAL BILINGUE INTERCULTURAL / KITIJOB'AL TIJOONELAA' TZ'UTUJILAA',COMUNIDAD DE CHUKMUK,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0078-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0080-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA REPUBLICA DE GUATEMALA,8A CALLE 2-35 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0081-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'REPUBLICA DE GUATEMALA',3A AVE. 6-29 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,REGULAR,SUROCCIDENTE
10-01-0083-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO TECNOLOGICO DEL SUROCCIDENTE,FINCA CHOJOJA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0086-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,SALIDA A GUATEMALA KM. 150.5,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0087-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DIV. BACHILLERATO ADSC. AL INSTITUTO RAFAEL LANDIVAR,CANTON SANTA CRISTINA,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0088-46,SUCHITEPEQUEZ,MAZATENANGO,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,CANTON SANTA CRISTINA ZONA 2,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,REGULAR,SUROCCIDENTE
10-01-0089-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,SALIDA A GUATEMALA KM. 150.5,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0092-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR,12 CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0095-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""LA ILUSTRACION""",3A AVE. 4-92 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0096-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES,7A AVE. 8A CALLE ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,REGULAR,SUROCCIDENTE
10-01-0097-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PERPETUO SOCORRO""",1A CALLE 3-39 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0098-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACION INFORMATICA,"COLONIA SAN BARTOLOME, 4A. CALLE FINAL",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0099-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SE�ORA DEL ROSARIO,2A AVE. 4-84 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0100-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO TECNICO SUCHITEPEQUEZ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAF�,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0104-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0105-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION",DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0106-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,"12 CALLE 4-45, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0143-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""NUEVA FAMILIA""",KM 1 CARRETERA A SAN FRANCISCO ZAPOTITLAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0145-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO CRISTIANO ""MESOAMERICANO""",CALZADA CENTENARIO 1-14 ZONA 2,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0146-46,SUCHITEPEQUEZ,MAZATENANGO,"ESCUELA PRE-UNIVERSITARIA ""LIC. GOVER ANIBAL PORTILLO FARFAN""",1A. AVENIDA 12-01 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0150-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA MAZATENANGO,CANTON SANTA CRISTINA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0161-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0169-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO MIXTO ""MEIT""",5A. AVENIDA FINAL NORTE 0-258 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,SUROCCIDENTE
10-01-0174-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0175-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0178-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",12 CALLE 5-03 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0179-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",12 CALLE 5-03 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0180-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0181-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR,12 CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0182-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR,12 CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0183-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR,12 CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0184-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SE�ORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0186-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE AMERICANO,KM. 1.2 CARRETERA A SAN FRANCISCO ZAPOTITLAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0189-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SE�ORA DEL CARMEN,"1A.CALLE ZONA 2, LOTIFICACION EL ROBLE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0190-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SE�ORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0191-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SE�ORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0193-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO SANTA MARIA DEL CAMINO,1A. CALLE 1-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0194-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COMUNIDAD LA VEGA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0195-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0196-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0202-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PERPETUO SOCORRO,"1A. CALLE 3-39, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0206-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0209-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""",3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0210-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""",3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0234-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TECNOLOGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,"AVENIDA DEL ESTADIO 2-50 CANTON RAYOS DEL SOL, ZONA 2",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0241-46,SUCHITEPEQUEZ,MAZATENANGO,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,AVENIDA DEL ESTADIO 2-50 ZONA 2,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0245-46,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO NUEVO AMANECER CON VISION,"5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1",DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0247-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PERPETUO SOCORRO,"1ERA. CALLE, 3-39 ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0251-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO LATINOAMERICANO ""GOSPEL""","12 CALLE 4-45, ZONA 1",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0271-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO CRISTIANO ""EMANUEL""",6A. CALLE FINAL CANTON SAN JOSE ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0273-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO ""PAULO FREIRE""",7A. AVENIDA 8-15 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0274-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0275-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0278-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0280-46,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0281-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12A. CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0282-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12A. CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0283-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12A. CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SUROCCIDENTE
10-01-0284-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12A. CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0285-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12A. CALLE 4-57 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0287-46,SUCHITEPEQUEZ,MAZATENANGO,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,4A. CALLE 2-23 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SUROCCIDENTE
10-01-0289-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""SANTA MARIA DEL CAMINO""",1A. CALLE 1-33 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
10-01-0296-46,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO MIXTO ""JOSE ERNESTO MONZON""",2DA. AVENIDA FINAL NORTE 1-27 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SUROCCIDENTE
10-01-0297-46,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PERPETUO SOCORRO""",1A. CALLE 3-39 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUROCCIDENTE
